F2 PID,F2 TYPE,F2 STATUS,F2 COLLECTIONS,Object Type,Identifier,Rights Statement,Title,Handle/Link,Format,Archival Collection,Date,dcterms:temporal,Description,Bibliographic Citation,Alternate Title,Creator,Creator URI,Contributor,Contributor URI,Publisher,Publisher URI,Location,Extent,Subject,Language,Rights Holder,Collection Information,Accession Number,FILES
umd:60793,UMD_TEI,Incomplete,,<unknown>,umd:60793|hdl:1903.1/6690,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/6690,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:60801,UMD_TEI,Incomplete,,<unknown>,umd:60801|hdl:1903.1/6692,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/6692,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:64647,UMD_IMAGE,Incomplete,,<unknown>,umd:64647|hdl:1903.1/7780,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_64647/umdm.xml',https://hdl.handle.net/1903.1/7780,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:64649,UMD_IMAGE,Incomplete,,<unknown>,umd:64649|hdl:1903.1/7782,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_64649/umdm.xml',https://hdl.handle.net/1903.1/7782,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:64784,UMD_TEI,Incomplete,,<unknown>,umd:64784|hdl:1903.1/7832,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/7832,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:64930,UMD_TEI,Incomplete,,<unknown>,umd:64930|hdl:1903.1/7881,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/7881,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:65135,UMD_TEI,Incomplete,,<unknown>,umd:65135|hdl:1903.1/7913,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/7913,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:66959,UMD_TEI,Incomplete,,<unknown>,umd:66959|hdl:1903.1/8393,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/8393,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:67211,UMD_TEI,Incomplete,,<unknown>,umd:67211|hdl:1903.1/8489,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/8489,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:67822,UMD_TEI,Incomplete,,<unknown>,umd:67822|hdl:1903.1/8665,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/8665,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:68288,UMD_TEI,Incomplete,,<unknown>,umd:68288|hdl:1903.1/8790,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/8790,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:68307,UMD_TEI,Incomplete,,<unknown>,umd:68307|hdl:1903.1/8801,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/8801,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:68637,UMD_TEI,Incomplete,,<unknown>,umd:68637|hdl:1903.1/8868,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/8868,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:73180,UMD_TEI,Incomplete,,<unknown>,umd:73180|hdl:1903.1/9633,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/9633,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:73234,UMD_IMAGE,Incomplete,,<unknown>,umd:73234|hdl:1903.1/9640,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_73234/umdm.xml',https://hdl.handle.net/1903.1/9640,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:73616,UMD_IMAGE,Incomplete,,<unknown>,umd:73616|hdl:1903.1/9701,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_73616/umdm.xml',https://hdl.handle.net/1903.1/9701,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:74367,UMD_TEI,Incomplete,,<unknown>,umd:74367|hdl:1903.1/9860,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/9860,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:74448,UMD_TEI,Incomplete,,<unknown>,umd:74448|hdl:1903.1/9890,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/9890,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:75230,UMD_IMAGE,Incomplete,,<unknown>,umd:75230|hdl:1903.1/12372,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_75230/umdm.xml',https://hdl.handle.net/1903.1/12372,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:75874,UMD_IMAGE,Incomplete,,<unknown>,umd:75874|hdl:1903.1/10409,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_75874/umdm.xml',https://hdl.handle.net/1903.1/10409,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:76015,UMD_TEI,Incomplete,,<unknown>,umd:76015|hdl:1903.1/10452,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/10452,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:76469,UMD_TEI,Incomplete,,<unknown>,umd:76469|hdl:1903.1/10671,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/10671,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:76488,UMD_TEI,Incomplete,,<unknown>,umd:76488|hdl:1903.1/10681,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/10681,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:76826,UMD_IMAGE,Incomplete,,<unknown>,umd:76826|hdl:1903.1/10811,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_76826/umdm.xml',https://hdl.handle.net/1903.1/10811,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:76827,UMD_IMAGE,Incomplete,,<unknown>,umd:76827|hdl:1903.1/10812,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_76827/umdm.xml',https://hdl.handle.net/1903.1/10812,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:77720,UMD_TEI,Incomplete,,<unknown>,umd:77720|hdl:1903.1/11130,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/11130,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:79919,UMD_TEI,Incomplete,,<unknown>,umd:79919|hdl:1903.1/11768,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/11768,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:81154,UMD_TEI,Incomplete,,<unknown>,umd:81154|hdl:1903.1/12369,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/12369,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:81344,UMD_TEI,Incomplete,,<unknown>,umd:81344|hdl:1903.1/12417,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/12417,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:81464,UMD_TEI,Incomplete,,<unknown>,umd:81464|hdl:1903.1/12452,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/12452,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:81827,UMD_TEI,Incomplete,,<unknown>,umd:81827|hdl:1903.1/12511,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/12511,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:82619,UMD_TEI,Incomplete,,<unknown>,umd:82619|hdl:1903.1/12652,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/12652,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:83345,UMD_TEI,Incomplete,,<unknown>,umd:83345|hdl:1903.1/12772,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/12772,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:83835,UMD_TEI,Incomplete,,<unknown>,umd:83835|hdl:1903.1/12861,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/12861,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:83878,UMD_TEI,Incomplete,,<unknown>,umd:83878|hdl:1903.1/12872,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/12872,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:84070,UMD_TEI,Incomplete,,<unknown>,umd:84070|hdl:1903.1/12909,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/12909,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:84784,UMD_TEI,Incomplete,,<unknown>,umd:84784|hdl:1903.1/13012,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/13012,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:85387,UMD_TEI,Incomplete,,<unknown>,umd:85387|hdl:1903.1/13204,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/13204,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:85779,UMD_TEI,Incomplete,,<unknown>,umd:85779|hdl:1903.1/13261,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/13261,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:87004,UMD_TEI,Incomplete,,<unknown>,umd:87004|hdl:1903.1/13491,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/13491,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:87007,UMD_TEI,Incomplete,,<unknown>,umd:87007|hdl:1903.1/13493,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/13493,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:87014,UMD_TEI,Incomplete,,<unknown>,umd:87014|hdl:1903.1/13496,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/13496,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:87264,UMD_TEI,Incomplete,,<unknown>,umd:87264|hdl:1903.1/13516,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/13516,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:89042,UMD_TEI,Incomplete,,<unknown>,umd:89042|hdl:1903.1/13721,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/13721,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:89184,UMD_TEI,Incomplete,,<unknown>,umd:89184|hdl:1903.1/13768,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/13768,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:90413,UMD_TEI,Incomplete,,<unknown>,umd:90413|hdl:1903.1/14027,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/14027,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:90828,UMD_TEI,Incomplete,,<unknown>,umd:90828|hdl:1903.1/14129,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/14129,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:90950,UMD_IMAGE,Incomplete,,<unknown>,umd:90950|hdl:1903.1/16270,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_90950/umdm.xml',https://hdl.handle.net/1903.1/16270,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:91037,UMD_TEI,Incomplete,,<unknown>,umd:91037|hdl:1903.1/14179,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/14179,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:91388,UMD_TEI,Incomplete,,<unknown>,umd:91388|hdl:1903.1/14322,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/14322,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:91676,UMD_TEI,Incomplete,,<unknown>,umd:91676|hdl:1903.1/14528,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/14528,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:92046,UMD_TEI,Incomplete,,<unknown>,umd:92046|hdl:1903.1/14719,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/14719,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:92164,UMD_TEI,Incomplete,,<unknown>,umd:92164|hdl:1903.1/14771,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/14771,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:93106,UMD_TEI,Incomplete,,<unknown>,umd:93106|hdl:1903.1/15069,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/15069,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:94388,UMD_TEI,Incomplete,,<unknown>,umd:94388|hdl:1903.1/15339,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/15339,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:94549,UMD_TEI,Incomplete,,<unknown>,umd:94549|hdl:1903.1/15395,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/15395,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:95271,UMD_TEI,Incomplete,,<unknown>,umd:95271|hdl:1903.1/15519,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/15519,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:96224,UMD_TEI,Incomplete,,<unknown>,umd:96224|hdl:1903.1/15659,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/15659,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:96481,UMD_TEI,Incomplete,,<unknown>,umd:96481|hdl:1903.1/15743,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/15743,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:96482,UMD_TEI,Incomplete,,<unknown>,umd:96482|hdl:1903.1/15744,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/15744,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:97462,UMD_TEI,Incomplete,,<unknown>,umd:97462|hdl:1903.1/15961,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/15961,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:97511,UMD_TEI,Incomplete,,<unknown>,umd:97511|hdl:1903.1/15983,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/15983,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:97574,UMD_TEI,Incomplete,,<unknown>,umd:97574|hdl:1903.1/16009,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/16009,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:99286,UMD_TEI,Incomplete,,<unknown>,umd:99286|hdl:1903.1/16244,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/16244,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:88630,UMD_BOOK,Incomplete,umd:11575,http://purl.org/dc/dcmitype/Text,umd:88630|hdl:1903.1/13652|461-043,この画像の原本は著作権によって保護されています。アメリカ合衆国著作権法 （タイトル17、107条）に則り、学術的目的、研究、批評、解説、教育といった 公正な理由（フェア・ユース）の範囲内で個人的使用の目的のためだけにこの画 像を複製することができます。複製が合衆国著作権法に合致するものであるか どうかの判断と使用違反の責任は、複製を行う利用者に委ねられます。合衆国外 での複製に関しては、当該国の著作権法が適用され複製の妥当性と違反責任は複 製を行う利用者に委ねられます。掲載資料の著作権の帰属に関するご質問は：prangebunko@umd.edu,オカアチャンノハナシ / Okaachan no hanashi,https://hdl.handle.net/1903.1/13652,Not Mapped: Prose,,1946-10-25,,,"Gordon W. Prange Collection, ゴードン W. プランゲ文庫",,,,,,,,Asia|Japan,26 x 19 cm; Book; 本,"Prange Digital Children's Book Collection|Children's literature, Japanese Japan Allied occupation, 1945-1952",jpn,,,,
umd:99655,UMD_TEI,Incomplete,,<unknown>,umd:99655|hdl:1903.1/16332,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/16332,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:99666,UMD_TEI,Incomplete,,<unknown>,umd:99666|hdl:1903.1/16337,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/16337,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:103188,UMD_TEI,Incomplete,,<unknown>,umd:103188|hdl:1903.1/16466,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/16466,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:111016,UMD_TEI,Incomplete,,<unknown>,umd:111016|hdl:1903.1/16788,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/16788,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:137577,UMD_TEI,Incomplete,,<unknown>,umd:137577|hdl:1903.1/17853,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/17853,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:158210,UMD_TEI,Incomplete,,<unknown>,umd:158210|hdl:1903.1/18427,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/18427,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:161195,UMD_TEI,Incomplete,,<unknown>,umd:161195|hdl:1903.1/18515,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/18515,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:162117,UMD_TEI,Incomplete,,<unknown>,umd:162117|hdl:1903.1/18544,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/18544,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163170,UMD_TEI,Incomplete,,<unknown>,umd:163170|hdl:1903.1/18618,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/18618,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163171,UMD_TEI,Incomplete,,<unknown>,umd:163171|hdl:1903.1/18619,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/18619,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163243,UMD_TEI,Incomplete,,<unknown>,umd:163243|hdl:1903.1/18647,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/18647,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163433,UMD_IMAGE,Incomplete,,<unknown>,umd:163433,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_163433/umdm.xml',,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163440,UMD_IMAGE,Incomplete,,<unknown>,umd:163440,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_163440/umdm.xml',,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163451,UMD_IMAGE,Incomplete,,<unknown>,umd:163451|hdl:1903.1/18713,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_163451/umdm.xml',https://hdl.handle.net/1903.1/18713,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163468,UMD_TEI,Incomplete,,<unknown>,umd:163468|hdl:1903.1/18717,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/18717,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163650,UMD_TEI,Incomplete,,<unknown>,umd:163650|hdl:1903.1/18795,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/18795,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163682,UMD_TEI,Incomplete,,<unknown>,umd:163682|hdl:1903.1/18812,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/18812,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163719,UMD_IMAGE,Incomplete,,<unknown>,umd:163719|hdl:1903.1/18832,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_163719/umdm.xml',https://hdl.handle.net/1903.1/18832,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163720,UMD_IMAGE,Incomplete,,<unknown>,umd:163720|hdl:1903.1/18833,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_163720/umdm.xml',https://hdl.handle.net/1903.1/18833,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:163779,UMD_TEI,Incomplete,,<unknown>,umd:163779|hdl:1903.1/18855,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/18855,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:164321,UMD_IMAGE,Incomplete,,<unknown>,umd:164321|hdl:1903.1/18977,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_164321/umdm.xml',https://hdl.handle.net/1903.1/18977,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:164417,UMD_IMAGE,Incomplete,,<unknown>,umd:164417,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_164417/umdm.xml',,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:164545,UMD_TEI,Incomplete,,<unknown>,umd:164545|hdl:1903.1/19120,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19120,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:164977,UMD_IMAGE,Incomplete,,<unknown>,umd:164977,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_164977/umdm.xml',,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:165199,UMD_IMAGE,Incomplete,,<unknown>,umd:165199,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_165199/umdm.xml',,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:165363,UMD_TEI,Incomplete,,<unknown>,umd:165363|hdl:1903.1/19373,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19373,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:165928,UMD_TEI,Incomplete,,<unknown>,umd:165928|hdl:1903.1/19462,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19462,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:166171,UMD_TEI,Incomplete,,<unknown>,umd:166171|hdl:1903.1/19557,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19557,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:166244,UMD_TEI,Incomplete,,<unknown>,umd:166244|hdl:1903.1/19574,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19574,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:166627,UMD_TEI,Incomplete,,<unknown>,umd:166627|hdl:1903.1/19631,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19631,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:167139,UMD_TEI,Incomplete,,<unknown>,umd:167139|hdl:1903.1/19685,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19685,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:183473,UMD_TEI,Incomplete,,<unknown>,umd:183473|hdl:1903.1/20158,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/20158,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:185729,UMD_TEI,Incomplete,,<unknown>,umd:185729|hdl:1903.1/20219,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/20219,<unknown>,,,,,,,,,,,,,,,,,,,,
